Column,Title,HTML,Class
neediest-cases.json,With Help, Realizing a Dream of College,With_Help__Realizing_a_Dream_of_College,?
neediest-cases.json,Demonstrating Resourcefulness in the Face of Career Challenges,Demonstrating_Resourcefulness_in_the_Face_of_Career_Challenges,?
neediest-cases.json,After String of Crises, a Family Finds Some Security,After_String_of_Crises__a_Family_Finds_Some_Security,?
neediest-cases.json,A Mother Leads a Family Tested by Schizophrenia,A_Mother_Leads_a_Family_Tested_by_Schizophrenia,?
neediest-cases.json,Nurturing a Goal With Abundant Hope,Nurturing_a_Goal_With_Abundant_Hope,?
neediest-cases.json,Her Deadly Illness Becomes Her Family’s Struggle,Her_Deadly_Illness_Becomes_Her_Family_s_Struggle,?
neediest-cases.json,A Car Accident Throws a Productive Life Into Turmoil,A_Car_Accident_Throws_a_Productive_Life_Into_Turmoil,?
neediest-cases.json,Pressing On for the Children,Pressing_On_for_the_Children,?
neediest-cases.json,A Chance to Pursue a Career in the Healing Arts,A_Chance_to_Pursue_a_Career_in_the_Healing_Arts,?
neediest-cases.json,A Disease Threatens a Woman’s Eyesight and Art,A_Disease_Threatens_a_Woman_s_Eyesight_and_Art,?
neediest-cases.json,In Harlem, a Shelter That Gives Young Men the Tools to Succeed,In_Harlem__a_Shelter_That_Gives_Young_Men_the_Tools_to_Succeed,?
neediest-cases.json,Grant Helps Family Leave Shelter for an Apartment,Grant_Helps_Family_Leave_Shelter_for_an_Apartment,?
neediest-cases.json,After Schizophrenia Diagnosis, a Sense of Clarity and a Place of His Own,After_Schizophrenia_Diagnosis__a_Sense_of_Clarity_and_a_Place_of_His_Own,?
neediest-cases.json,A 9th-Grade Dropout Returns to School,A_9th_Grade_Dropout_Returns_to_School,?
neediest-cases.json,Overcoming Difficulties, One by One, With a Little Aid,Overcoming_Difficulties__One_by_One__With_a_Little_Aid,?
neediest-cases.json,A ‘Do It’ Kind of Woman Waits for the Strength to Get Back to Being Herself,A__Do_It__Kind_of_Woman_Waits_for_the_Strength_to_Get_Back_to_Being_Herself,?
neediest-cases.json,Limited by Blindness, Yet Savoring Self-Reliance,Limited_by_Blindness__Yet_Savoring_Self_Reliance,?
neediest-cases.json,Left Blind After a Mugging, a Son Is Still Driven to Support His Family,Left_Blind_After_a_Mugging__a_Son_Is_Still_Driven_to_Support_His_Family,?
neediest-cases.json,After an Unthinkable Crime, a Second Chance ,After_an_Unthinkable_Crime__a_Second_Chance_,?
neediest-cases.json,A Woman Learns to Live Beyond a Prison's Bars,A_Woman_Learns_to_Live_Beyond_a_Prison_s_Bars,?
neediest-cases.json,A Difficult Life Made Harder by a Bug Infestation,A_Difficult_Life_Made_Harder_by_a_Bug_Infestation,?
neediest-cases.json,A Teenager’s Course, Altered by Motherhood,A_Teenager_s_Course__Altered_by_Motherhood,?
neediest-cases.json,Burned Out of Their Home in the Bronx, but Grateful to Be Together,Burned_Out_of_Their_Home_in_the_Bronx__but_Grateful_to_Be_Together,?
neediest-cases.json,An Iraqi Family Split by the Vicissitudes of Asylum,An_Iraqi_Family_Split_by_the_Vicissitudes_of_Asylum,?
neediest-cases.json,Mother and Daughter Persevere Despite Health Problems,Mother_and_Daughter_Persevere_Despite_Health_Problems,?
neediest-cases.json,In a Time of Crisis, More Donors Decide to Give to the Needy,In_a_Time_of_Crisis__More_Donors_Decide_to_Give_to_the_Needy,?
neediest-cases.json,From Ukraine, With Cab Fare And Hope, But Not Much Else,From_Ukraine__With_Cab_Fare_And_Hope__But_Not_Much_Else,?
neediest-cases.json,THE NEEDIEST CASES;Regaining the Promise of Youth and the Trust of Parents,THE_NEEDIEST_CASES_Regaining_the_Promise_of_Youth_and_the_Trust_of_Parents,?
neediest-cases.json,Her Goal? To Put ‘Good Out Into the World’,Her_Goal__To_Put__Good_Out_Into_the_World_,?
neediest-cases.json,A Sudanese Refugee Brings a Taste of Home to the U.S.,A_Sudanese_Refugee_Brings_a_Taste_of_Home_to_the_U_S_,?
