Column,Title,HTML,Class
neediest-cases.json,A Landlord’s Foreclosure Puts a Tenant in Trouble,A_Landlord_s_Foreclosure_Puts_a_Tenant_in_Trouble,?
neediest-cases.json,Her Peers Made School Look Easy. Now, With Hard Work, She’s Catching Up.,Her_Peers_Made_School_Look_Easy__Now__With_Hard_Work__She_s_Catching_Up_,?
neediest-cases.json,Putting Sobriety and Work Above Drugs and Crime,Putting_Sobriety_and_Work_Above_Drugs_and_Crime,?
neediest-cases.json,A Neediest Cases Beneficiary Celebrates Giving Back,A_Neediest_Cases_Beneficiary_Celebrates_Giving_Back,?
neediest-cases.json,Teen-Agers And Trouble,Teen_Agers_And_Trouble,?
neediest-cases.json,A Chechen Rebel in Exile, Seeking Independence,A_Chechen_Rebel_in_Exile__Seeking_Independence,?
neediest-cases.json,From Afar, He Confessed His Love. Via an App, He Attended His Wedding.,From_Afar__He_Confessed_His_Love__Via_an_App__He_Attended_His_Wedding_,?
neediest-cases.json,For This Grandmother, It’s Time to Follow Her Dreams,For_This_Grandmother__It_s_Time_to_Follow_Her_Dreams,?
neediest-cases.json,Home and Husband Lost, a Mother of 8 Fears Her Sight Is Next,Home_and_Husband_Lost__a_Mother_of_8_Fears_Her_Sight_Is_Next,?
neediest-cases.json,Support Group Helps Man Live With His Limitations,Support_Group_Helps_Man_Live_With_His_Limitations,?
neediest-cases.json,FROM THE WHEELCHAIR, HE SEES REASON TO HOPE,FROM_THE_WHEELCHAIR__HE_SEES_REASON_TO_HOPE,?
neediest-cases.json,For the First Time, Hearing the Birds Chirp and the Wind Whistle,For_the_First_Time__Hearing_the_Birds_Chirp_and_the_Wind_Whistle,?
neediest-cases.json,2008-9 Donations From Trusts and Estates,2008_9_Donations_From_Trusts_and_Estates,?
neediest-cases.json,When Television Set Is a Woman’s Lifeline to the Outside World,When_Television_Set_Is_a_Woman_s_Lifeline_to_the_Outside_World,?
neediest-cases.json,Nostalgic For Work,Nostalgic_For_Work,?
neediest-cases.json,Brothers Holding Up Each Other, in the Wake of a Crushing Loss,Brothers_Holding_Up_Each_Other__in_the_Wake_of_a_Crushing_Loss,?
neediest-cases.json,Helping to Keep Homelessness at Bay as Foreclosures Hit More Families,Helping_to_Keep_Homelessness_at_Bay_as_Foreclosures_Hit_More_Families,?
neediest-cases.json,Donations Lag as Campaign Nears End,Donations_Lag_as_Campaign_Nears_End,?
